Wrkr_ID,Case_Number,Reg,Off,AcctType,PaymentRecord,Payor_Receiving_Fed_Benefits,Levy_Active,LISAN_Action,Contempt_Action,Number_Emps_Currently,Emp1_End_Date,Case_Years_Open,Payor_Current_Age,PayorGender,Self_Emp,PayorPrsnPast,Month35_CSMSDue,max_paid_times,max_stopped_times,stop_times,Mean_Paid_Percent,Month1_CSMSPaid,Month2_CSMSPaid,Month3_CSMSPaid,Month4_CSMSPaid,Month5_CSMSPaid,Month6_CSMSPaid,Month7_CSMSPaid,Month8_CSMSPaid,Month9_CSMSPaid,Month10_CSMSPaid,Month11_CSMSPaid,Month12_CSMSPaid,Month13_CSMSPaid,Month14_CSMSPaid,Month15_CSMSPaid,Month16_CSMSPaid,Month17_CSMSPaid,Month18_CSMSPaid,Month19_CSMSPaid,Month20_CSMSPaid,Month21_CSMSPaid,Month22_CSMSPaid,Month23_CSMSPaid,Month24_CSMSPaid,Month25_CSMSPaid,Month26_CSMSPaid,Month27_CSMSPaid,Month28_CSMSPaid,Month29_CSMSPaid,Month30_CSMSPaid,Month31_CSMSPaid,Month32_CSMSPaid,Month33_CSMSPaid,Month34_CSMSPaid,Month35_CSMSPaid
O9GH,743390,1,2,18,000001-111011-011100-000111, , , , ,0,1/22/2019,12.41,36,1,0,0,190,4,5,4,0.424824561,190,190,190,52.15,0,0,0,0,0,0,0,0,0,0,0,0,52.15,190,190,190,0,104.3,190,0,190,104.3,190,0,0,0,0,0,190,190,156.45
O9GH,743491,1,2,18,110000-000111-111110-011000, , ,SANC, ,0,11/21/2018,12.41,30,1,0,1,73,8,7,3,0.383955479,73,73,40.43,73,73,40.42,73,73,73,73,73,73,60.63,0,0,0,0,0,0,0,40.43,73,73,73,73,73,20.21,73,0,0,20.21,20.21,0,0,0
O9GH,751909,1,2,18,010111-111111-001101-111100, , ,SRVY, ,0,3/8/2018,3.36,34,1,0,1,370,9,2,5,0.572385135,829,829,231.54,0,0,0,204.92,365.38,0,0,0,0,204.92,0,370,370,370,370,370,370,370,370,30.48,0,0,102.46,204.92,0,370,370,370,370,100,0,0
O9GH,755288,1,2,18,001000-000110-011000-011101, , ,PAGR, ,0,12/21/2016,12.08,35,1,1,0,625.2,3,6,5,0.329218779,430.27,521,288.54,521,521,0,0,0,0,521,117.93,0,0,521,0,0,0,0,0,0,96.77,521,0,0,510,521,0,0,0,0,521,521,521,0,521
O9GH,760683,1,2,18,111111-101011-011111-110111, , , , ,1, ,11.92,46,1,0,1,614,7,1,4,0.876446035,0,0,700,350,350,350,350,0,350,350,350,700,350,350,350,350,350,614,0,614,0,786,614,0,1154.4,614,614,614,614,614,614,0,614,614,614
O9GH,760760,1,2,12,111111-111111-111111-000000, , , , ,1, ,11.91,41,1,0,1,170,18,6,1,0.742943627,0,0,0,0,0,24.52,170,170,170,170,170,170,170,170,170,170,141.21,170,170,170,170,170,170,170,170,170,170,170,170,0,0,0,0,0,0
O9GH,761892,1,2,18,000001-001000-000011-101100, , , ,HEAR,0,7/26/2017,7.07,43,1,0,1,75,3,7,5,0.274509804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,50,0,0,0,0,0,0,0,50,50,50,0,50,50,0,0
O9GH,761970,1,2,18,000000-000000-000000-111110, , , , ,1, ,11.88,36,1,0,0,30,5,18,2,0.183097222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.37,28.46,30,30,30,0
O9GH,762181,1,2,18,111100-001111-110000-111111, , , , ,1,9/24/2018,11.87,38,1,0,0,416,6,4,2,0.491129808,176.5,416,384,192,0,0,0,0,0,0,0,115.2,416,416,288,0,0,0,0,230.4,416,20.24,416,288,288,0,0,0,0,230.4,416,416,416,115.2,416
O9GH,764136,1,2,18,111100-111010-000000-111100, , , ,WRNT,0,12/21/2018,11.82,41,1,0,1,452.4,4,7,4,0.302178198,0,0,0,0,100,0,98.54,377,377,377,377,377,377,377,262.29,0,0,292.91,96.79,104.26,0,326.5,0,0,0,0,0,0,0,104.4,377,377,208.78,0,0
O9GH,765057,1,2,18,111111-111011-111110-110111, , , , ,0,11/21/2014,10.49,46,1,0,1,50,9,1,3,0.875,50,50,50,0,50,0,50,50,50,50,0,50,50,50,50,50,50,50,50,50,0,50,50,50,50,50,50,50,0,50,50,0,50,50,50
O9GH,766689,1,2,12,111111-011111-111100-011111, , , , ,1, ,11.74,35,1,0,1,30,9,3,2,0.214659412,0,77.5,0,0,0,0,0,0,1.18,0.82,6.87,18.08,28.97,26.65,30,30,10.76,0,16.6,30,30,30,30,30,30,30,24.9,0,0,0,16.61,30,30,30,30
O9GH,767912,1,2,12,111100-111110-100100-101100, , , , ,0,6/1/2011,11.72,38,0,0,0,70,5,2,6,0.717261905,75,0,0,70,70,0,70,0,70,70,70,70,70,70,70,0,0,70,70,70,70,70,0,145,0,0,70,0,0,70,0,70,220,0,0
O9GH,769687,1,2,12,000000-100100-000011-111111, , , ,HEAR,0,5/9/2018,11.65,29,1,0,0,35,8,6,3,0.202458874,0,0,0,0,10.38,46.7,41.51,0,0,0,0,0,0,0,0,0,0,13.84,0,0,10,0,0,0,0,0,0,25,25,25,25,25,25,25,35
O9GH,776334,1,2,18,111000-000001-000001-111000, , ,SANC, ,1,11/19/2018,11.47,30,1,0,1,197,4,8,3,0.202005076,0,0,0,0,0,0,0,0,109.1,163.65,163.65,109.1,197,54.55,0,0,0,0,0,0,0,0,70.13,0,0,0,0,0,54.55,163.65,197,109.1,0,0,0
O9GH,781404,1,2,18,111111-101000-010011-100110, , ,WITH, ,1, ,11.34,29,1,0,1,287,7,4,5,0.364030862,11.06,11.06,0,0,11.06,20,0,16.59,20,20,20,20,20,20,20,22.12,592.03,147.23,0,5.53,0,0,0,0,287,0,0,706,706,195.5,0,0,53.57,696.44,0
O9GH,782633,1,2,12,001111-111100-000000-000000, , , , ,0,1/4/2018,11.3,30,1,0,0,106,8,14,2,0.282900943,0,0,0,106,106,106,0,0,0,0,0,0,0,25,58.7,106,106,106,106,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,783700,1,2,12,110111-110100-100011-100111, , , ,HEAR,1, ,10.1,43,0,0,1,30,5,3,5,0.321428571,19.72,5.57,0,0,0,0,0,0,30,0,30,30,30,0,30,30,30,30,30,0,30,0,0,30,0,0,0,30,30,30,0,0,30,30,30
O9GH,788446,1,2,11,000001-100000-000000-010100, , , ,HEAR,0,8/1/2016,11.11,35,1,0,1,70,2,12,4,0.02847619,0,0,0,19.38,70,70,29.88,0,0,0,0,0,0,0,0,0,26.34,1.5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
O9GH,789227,1,2,12,011110-101110-011111-000000, , ,CONF, ,0,12/14/2018,7.52,46,1,0,1,295,5,6,5,0.342661643,377,377,377,377,307.56,0,377,377,0,0,0,0,50,50,80,120,0,100,0,377,377,272.35,0,0,377,295,295,295,131.07,0,0,0,0,0,0
O9GH,791273,1,2,12,111111-111111-111111-000000, , ,WITH, ,2, ,21.04,47,1,0,0,469.46,18,6,1,0.710690652,0,413.39,469.46,469.46,469.46,469.46,469.46,469.46,260,469.46,469.46,469.46,469.46,469.46,469.46,433.34,433.34,433.34,433.34,650.01,433.34,433.34,433.34,433.34,433.34,650.01,433.34,433.34,62.78,0,0,0,0,0,0
O9GH,796500,1,2,12,110000-110000-000000-000000, , ,SANC, ,0,5/17/2018,10.88,39,1,0,1,147.5,2,16,2,0.15,147.5,147.5,147.5,147.5,147.5,147.5,147.5,122.52,147.5,0,143.6,147.5,147.5,0,0,0,0,147.5,88.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,800962,1,2,18,111000-000000-111100-100000, , ,SANC, ,0,10/30/2018,10.74,46,1,0,0,50,4,9,3,0.236515152,500,435.74,382.56,121.96,51.74,0,0,415.38,500,500,500,500,276.92,500,0,0,0,0,0,0,0,0,0,284.76,116.23,500,276.92,0,0,276.92,0,0,0,0,0
O9GH,808361,1,2,18,011110-000100-000000-000000,VA, ,CONF, ,0,11/21/2017,10.4,36,1,0,1,52,4,14,3,0.176489362,0,368,368,0,0,0,0,0,0,101.9,0,0,147,28.8,52,52,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,809306,1,2,18,111111-111111-110100-000000, , ,SANC, ,0,8/14/2018,10.1,39,1,0,1,50,14,8,2,0.625,44.98,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,0,50,0,0,0,0,0,0,0,0
O9GH,811997,1,2,12,110101-110111-101111-011001, , , , ,0,4/22/2015,10.34,55,0,0,0,324,4,2,6,0.708333333,324,474.53,0,324,647.53,0,324,324,324,324,0,324,324,0,324,0,324,324,324,0,324,324,324,324,0,324,324,324,324,0,324,324,0,0,324
O9GH,815330,1,2,18,001101-110110-000010-100000, , , ,WRNT,0,2/14/2018,10.28,37,1,0,1,100,3,5,6,0.289252519,231.86,0,0,201,201,201,111.31,27.69,430.48,0,0,0,0,280.8,507,0,507,507,507,0,23.68,280.79,0,0,0,0,0,100,0,100,0,0,0,0,0
O9GH,816237,1,2,18,111111-111111-111100-000000, , ,SANC, ,1,7/12/2018,10.27,29,1,0,1,270,16,8,1,0.594070988,0,0,0,270,270,270,270,270,270,270,270,270,270,302.58,373.83,161.76,124.61,249.22,249.22,249.22,270,249.22,249.22,186.9,270,186.9,186.9,0,0,0,0,0,0,0,0
O9GH,820871,1,2,18,111111-111111-111111-100000, , , , ,1, ,10.11,43,1,1,1,197,19,5,1,0.875572869,0,0,0,0,0,0,0,0,197,0,197,100,100,100,100,100,100,197,197,197,197,163.65,197,144.25,163.65,197,197,197,109.1,109.1,0,0,0,0,0
O9GH,826511,1,2,12,001010-001111-100001-000111, , , ,WRNT,0,11/2/2017,9.96,32,1,0,1,70,5,4,5,0.422619048,0,0,0,55,70,0,19.84,70,70,79.4,0,0,0,70,0,70,0,0,0,70,70,70,20,70,0,0,0,0,70,0,0,0,60,70,70
O9GH,827288,1,2,12,000000-000000-011111-000000, , ,SANC, ,0,11/27/2018,9.96,32,0,0,0,50,5,13,2,0.164891667,50,27.69,27.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.46,29.41,50,50,50,0,0,0,0,0,0
O9GH,833951,1,2,18,000100-110010-100100-100010, , , , ,0,5/29/2013,7.03,36,1,0,0,90,2,3,8,0.361111111,0,0,160,0,180,0,340,0,0,0,180,0,0,0,120,0,0,90,80,0,0,90,0,90,0,0,90,0,0,90,0,0,0,130,0
O9GH,836310,1,2,18,111000-000000-011111-101111, , , , ,1, ,9.71,33,1,0,1,50,6,10,2,0.29474195,147,0,0,0,0,0,0,0,0,0,90.7,147,50,147,0,0,0,0,0,0,0,0,0,0,12.24,50,22.32,21.6,17.86,8.64,0,50,50,50,41.52
O9GH,837335,1,2,18,101011-010011-010010-010100, , , , ,0,4/27/2017,9.69,37,1,1,1,350,2,2,9,0.45967619,0,350,350,350,350,350,0,350,0,0,350,350,0,350,0,350,350,0,353.76,0,0,350,350,0,353.76,0,0,353.76,0,0,350,0,350,0,0
O9GH,839765,1,2,12,101001-111111-111111-111010, , , ,HEAR,1, ,7.6,31,1,0,1,30,16,2,4,0.791666667,30,16.61,16.61,0,0,30,30,30,0,30,0,30,0,30,0,0,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,0,30,0
O9GH,841844,1,2,11,111111-111100-010000-000001, , , , ,1, ,9.55,29,0,0,1,114,10,9,2,0.5,63.13,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,114,0,0,0,114,0,0,0,0,0,0,0,0,0,114
O9GH,849776,1,2,12,111111-111100-011101-110101, , ,PAGR, ,0,4/21/2016,9.36,48,1,0,1,30,10,3,4,0.33976834,0,103.21,0,0,0,0,0,0,0,30,0,30,30,30,30,30,30,30,30,30,30,0,0,0,30,30,30,0,30,30,60,0,60,0,134
O9GH,849895,1,2,18,000000-000000-110000-000000, , , , ,0,9/18/2018,9.35,35,1,0,1,40,2,12,2,0.013791667,0,0,0,0,0,0,0,0,0,0,22.15,0,0,0,0,0,0,0,0,0,0,0,0,11.03,2.21,0,0,0,0,0,0,0,0,0,0
O9GH,853240,1,2,12,100100-111101-111111-111110, , , , ,1, ,9.25,36,0,0,0,75,12,2,4,0.542961111,75,75,62.28,20.76,41.53,75,75,75,75,75,75,41.53,0,0,20.76,0,0,75,75,75,75,0,75,41.54,20.77,45.52,45.52,75,75,49.83,49.83,62.28,49.83,24.92,0
O9GH,853653,1,2,18,011101-011100-000000-000000, , ,SANC, ,0,12/26/2018,9.23,36,1,0,1,73,3,14,4,0.152231735,73,0,0,0,0,0,0,0,0,0,73,0,43.8,73,43.8,0,40.38,0,13.76,40.38,11.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,855937,1,2,18,000000-000000-000000-010110, , , , ,0,10/15/2018,9.09,29,1,0,0,170,2,19,3,0.002269608,0,0,0,32.32,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51,0,2.14,6.61,0
O9GH,857118,1,2,18,111100-000000-111111-011111, , , , ,1,11/5/2018,9.12,29,1,0,1,170,6,8,2,0.421879902,170,170,170,170,170,170,170,170,170,170,170,177.71,39.23,39.23,16.62,0,0,0,0,0,0,0,0,47.07,170,141.21,94.15,170,170,0,47.07,170,98.98,170,170
O9GH,859114,1,2,12,000000-000000-000000-000110, , , , ,0,9/7/2016,8.9,28,1,0,1,170,2,21,2,0.005181373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.62,6.52,0
O9GH,861288,1,2,12,111100-111111-111110-000000, , , , ,0,10/30/2018,8.96,32,1,0,0,114,11,7,2,0.569210526,94.68,114,94.68,0,63.13,0,0,0,0,0,0,114,114,114,63.12,0,0,114,114,114,63.12,114,114,114,114,114,114,63.12,0,0,0,0,0,0,0
O9GH,868408,1,2,18,110000-001110-000000-000001, , , ,HEAR,1, ,8.8,31,1,0,1,220,3,12,2,0.214602273,10,0,0,0,0,0,0,0,92.92,0,220,220,203.04,0,0,0,0,0,0,121.84,220,220,0,0,0,0,0,0,0,0,0,0,0,0,148.22
O9GH,870153,1,2,18,000101-111110-001111-110111, , , ,HEAR,1, ,8.04,35,0,0,0,50,6,3,4,0.695608333,46.14,46.14,46.14,46.14,46.14,0,0,0,0,0,0,0,0,0,50.97,0,46.12,46.12,50,41.52,50,50,0,0,0,50,50,50,100,50,50,0,50,50,50
O9GH,871042,1,2,18,111111-111100-110000-000000, , ,SANC, ,0,7/25/2018,8.73,34,1,0,1,405,10,10,2,0.395145062,38.4,38.4,38.4,38.4,40.7,40.7,40.7,40.7,40.7,0,112,220.76,224.3,405,405,405,405,405,405,405,224.3,0,0,224.3,112.15,0,0,0,0,0,0,0,0,0,0
O9GH,872593,1,2,18,001011-111111-111100-100001, , , , ,0,12/27/2018,8.63,28,1,0,1,170,12,4,4,0.557352941,0,0,0,0,0,47.07,141.21,141.21,47.07,47.07,0,0,0,170,0,170,170,170,170,170,102,170,170,170,170,170,102,0,0,150,0,0,0,0,50
O9GH,873188,1,2,18,011111-000000-011111-111000, , , ,WRNT,0,2/18/2019,8.63,38,1,0,0,126,8,7,3,0.442388571,0,0,0,0,105,105,105,29.07,0,0,0,0,58.14,29.07,105,105,105,0,0,0,0,0,0,0,87.21,105,105,105,105,105,105,41.85,0,0,0
O9GH,877278,1,2,18,000000-010011-000000-111000, , ,SANC, ,0,12/18/2018,7.71,28,1,0,1,284,3,7,4,0.197014378,284,284,284,78.64,235.92,0,0,0,0,0,0,0,0,0,0,0,0,0,235.92,0,0,284,157.3,0,0,0,0,0,0,190.97,220.48,254.18,0,0,0
O9GH,879601,1,2,18,000000-000000-001111-000111, , , ,HEAR,1,11/16/2018,8.04,27,1,0,0,20,4,14,2,0.291666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,20,20,20
O9GH,882075,1,2,12,111111-111111-111111-000000, , ,SANC, ,0,9/11/2018,8.31,38,1,1,1,672,18,6,1,0.354580233,0,0,0,0,0,394.81,262.86,271.91,279.5,283.21,296.83,434.14,297.04,287.13,290.67,290.68,411,299.64,302.99,303.92,274.42,317.17,328.33,420.08,174.8,284.11,307.25,310.15,385.15,0,0,0,0,0,0
O9GH,885038,1,2,18,111000-000000-010110-111111, , , , ,1, ,8.16,31,0,0,0,138,6,10,3,0.380842391,138,138,125.26,0,0,0,0,76.43,76.42,138,76.42,76.43,138,138,0,0,0,0,0,0,0,0,0,0,138,0,40,40,0,6.41,138,138,138,138,132.51
O9GH,889161,1,2,12,011111-110000-111011-010011, , , ,HEAR,1,6/18/2018,7.98,32,1,1,0,300,7,4,5,0.453678599,0,0,150,147.75,0,0,0,0,0,0,0,0,300,300,147.08,300.17,72.78,280,200,0,0,0,0,468,461.14,160.24,0,450,225,0,468,0,0,338,468
O9GH,889388,1,2,12,000000-010011-000000-111000, , ,SANC, ,0,12/18/2018,7.98,28,1,0,1,300,3,7,4,0.1970125,300,300,300,83.07,249.21,0,0,0,120,0,0,0,0,0,0,0,0,0,249.21,0,0,300,166.16,0,0,0,0,0,0,201.72,232.9,268.5,0,0,0
O9GH,899627,1,2,18,001110-000000-000000-010100, , , ,HEAR,0,8/1/2016,7.53,35,1,0,1,145,3,14,4,0.021422414,0,0,0,40.15,145,145,61.9,0,0,0,0,0,0,3.79,24.19,26.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0
O9GH,899869,1,2,12,000000-111111-110111-111100, , ,SANC, ,0,12/12/2018,7.52,26,1,0,1,116,8,6,3,0.51797773,64.24,96.36,116,116,116,0,0,116,0,0,0,0,0,0,0,0,0,32.12,116,116,116,116,116,116,51.01,0,62.11,116,116,72.57,116,116,64.24,0,0
O9GH,901114,1,2,12,111111-111110-000001-000010, , ,PAGR, ,0,10/26/2018,5.3,37,1,0,1,30,11,6,3,0.528503108,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,272,0,0,0,0,0,0,39.09,0,0,0,0,30,0
O9GH,901169,1,2,18,110000-000001-011111-000100, , ,SANC, ,0,8/16/2018,7.48,46,1,1,0,524.62,5,9,4,0.197150269,756.95,748.81,756.95,756.95,756.95,0,0,50,0,0,0,150,115,0,0,0,0,0,0,0,0,0,698.95,0,290.56,524.62,524.62,524.62,0.66,0,0,0,100,0,0
O9GH,903142,1,2,11,011110-001111-111001-000000, , , , ,1,8/29/2018,6.1,28,1,0,1,50,7,6,4,0.21856146,12,101,101,89.23,0,55.92,0,0,0,0,0,0,101,101,101,18.14,0,0,0,2.3,6.91,4.64,0.84,6.55,12.04,2.76,0,0,50,0,0,0,0,0,0
O9GH,904488,1,2,12,111100-110000-000001-111111, , , , ,1, ,7.35,44,1,0,1,30,7,9,2,0.442986111,0,0,0,1.55,5.17,8.77,10.7,6.31,6.52,13.6,11.09,10.61,13.84,12.04,12.46,0,0,30,30,0,0,0,0,0,0,0,0,0,30,30,30,30,30,30,30
O9GH,905392,1,2,18,000000-000000-000000-111111, , , , ,1, ,7.22,41,0,0,0,95,6,18,1,0.231407895,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.61,95,95,95,95,95
O9GH,906242,1,2,18,111111-111100-000000-000000, , ,SANC, ,0,12/13/2017,7.25,36,0,0,0,319,10,14,1,0.467367083,308.92,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,485,319,319,319,176.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,913796,1,2,18,111110-111111-111000-000000, , ,SANC, ,0,8/14/2018,6.92,34,1,0,1,353,9,9,2,0.475072002,195.5,353,353,353,353,0,0,120.02,300.05,180.03,240.04,60.01,58.32,195.5,293.24,242.09,0,353,353,351.65,353,353,353,353,353,353,0,0,0,0,0,0,0,0,0
O9GH,914057,1,2,18,001111-100000-011011-111111, , , , ,1, ,6.91,38,1,0,0,52,8,6,3,0.592652244,0,0,0,52,52,0,0,26.79,0,0,0,0,0,51.21,52,52,52,52,0,0,0,0,0,0,52,44.71,0,19.71,52,52,52,52,52,52,52
O9GH,914851,1,2,18,111111-111111-111100-001101, , , , ,1, ,6.87,37,1,0,0,72,16,4,2,0.778096065,72,0,0,0,50,50,50,50,55.53,50,50,72,66.44,66.44,72,66.44,66.44,66.44,66.44,66.44,96.07,66.44,66.44,83.05,65,70,100,0,0,0,0,60,72,0,56.47
O9GH,916992,1,2,18,111100-000000-000101-101111, , , ,HEAR,1, ,6.79,28,1,0,1,284,4,11,3,0.276777351,16.29,9.22,6,10,9.54,12.48,464.22,471.79,480,480,480,480,480,480,560.88,0,0,0,0,0,0,0,0,0,0,0,41.22,0,6.9,2.3,0,175.74,371.26,321.09,106.34
O9GH,917500,1,2,18,111111-111111-111110-001011, , ,SANC, ,0,12/5/2018,6.77,31,1,0,1,601,17,3,2,0.678543689,85,85,85,85,85,85,85,85,85,85,85,85,85,85,85,601,601,601,601,601,601,572.18,707.44,554.76,693.45,554.76,554.76,693.45,0,0,0,70,0,5,35
O9GH,918378,1,2,18,110010-110100-000000-000000, , , , ,0,2/22/2018,6.73,35,1,0,0,30,2,14,4,0.175817877,220.18,0,0,0,588,588,588,556.89,588,588,588,588,488.49,0,0,425.63,0,162.83,162.83,0,162.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,920146,1,2,12,110101-111100-000000-000000, , ,SANC, ,0,1/3/2018,6.63,31,1,0,1,30,5,14,3,0.279263889,0,24.9,30,30,30,30,30,30,30,30,30,30,30,0,30,0,9.57,16.6,30,30,24.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,920545,1,2,12,111111-111111-110000-111111, , , , ,1,8/28/2018,6.61,54,1,0,0,404,14,4,1,0.770391914,280,280,280,280,280,280,280,280,280,280,404,404,404,404,404,404,404,404,404,404,404,404,404,404,217.54,0,0,0,0,306.81,404,404,397.69,158.55,329.13
O9GH,922885,1,2,18,000011-110000-001100-100001, ,Y, ,WRNT,0,2/7/2019,6.53,33,1,0,1,402,4,6,4,0.185099502,402,0,0,0,0,0,0,0,0,402,222.64,0,0,0,0,222.64,402,307.98,241.2,0,0,0,0,0,0,38.39,333.96,0,0,100,0,0,0,0,139.67
O9GH,923952,1,2,12,111110-000011-111011-111111, , ,PAGR, ,0,9/13/2017,6.5,37,1,0,1,177,8,5,2,0.654993687,177,177,185.63,177,177,170.33,175.29,157.7,123.94,94.68,177,163.36,163.36,177,163.36,177,0,0,0,0,0,87,87,96.94,87,177,0,87,87,87,87,87,87,87,87
O9GH,926267,1,2,18,000100-000000-000000-000000, , , , ,0,8/2/2016,6.4,42,1,0,1,101.23,1,20,2,0.008232079,101.23,101.23,101.23,101.23,56.06,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,926479,1,2,18,001111-100000-011011-111111, , , ,HEAR,1, ,6.4,38,1,0,0,74.4,8,6,3,0.629078912,0,0,0,62,62,0,0,31.94,46,0,62,0,0,61.06,62,62,62,62,0,0,0,0,0,0,62,53.31,0,23.5,62,62,62,62,62,124,62
O9GH,931246,1,2,11,111111-000000-000000-000000, , , ,WRNT,0,8/31/2017,6.22,33,1,0,1,51,6,18,1,0.150490694,0,0,0,0,0,0,0,30,30,30,30,30,30,27.88,30,30,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
O9GH,932669,1,2,12,111111-111111-111101-101011, , , , ,1, ,6.15,28,1,0,0,196,16,1,3,0.860888605,196,196,196,134.92,0,0,0,196,196,0,196,196,196,196,196,162.81,196,162.81,196,196,196,196,196,196,196,196,196,0,196,196,0,196,0,196,196
O9GH,932792,1,2,18,010000-111111-001101-111100, , ,WITH, ,0,10/12/2018,6.15,32,1,0,1,50,6,4,5,0.126554126,170,0,170,138.4,94.15,170,0,0,0,0,0,0,170,0,0,0,0,60,30,350,40,40,40,0,0,623,675,0,180.98,163.69,40,50,45,0,0
O9GH,934898,1,2,12,000000-100100-000011-111111, , , ,HEAR,0,5/9/2018,6.07,29,1,0,0,25,8,6,3,0.321029412,0,0,0,0,6.22,28.02,24.91,0,0,0,0,0,0,0,0,0,0,8.3,0,0,10,0,0,0,0,0,0,25,25,25,25,25,25,25,25
O9GH,935559,1,2,12,000101-111111-111011-111111, , , , ,1,6/21/2018,6.05,34,0,0,1,285,10,3,3,0.674871345,285,285,285,285,285,313.5,285,0,0,204.01,285,0,0,0,78.92,0,219.55,285,81.3,122.7,285,285,285,285,285,285,0,123.65,285,285,285,285,285,285,285
O9GH,936689,1,2,18,000000-000000-000000-001110, , , , ,1, ,5.99,38,1,0,0,30,3,20,2,0.002874787,0,0,25,0,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.36,1.32,2.07,0
O9GH,938908,1,2,18,000000-000000-001111-111101, , , , ,1,2/11/2019,5.86,29,1,0,0,314,8,14,2,0.562527267,0,0,30,30,30,30,30,35,0,30,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.25,86.98,314,173.99,314,314,314,173.99,0,86.94
O9GH,939774,1,2,18,100100-011110-001001-110000, , ,SRVY, ,0,8/29/2018,5.89,26,1,0,1,50,4,4,5,0.331033333,0,45.58,0,0,0,0,0,0,13.84,0,41.53,8.84,0,0,50,0,0,0,50,50,50,41.52,0,0,0,50,0,0,27.68,41.52,27.68,0,0,0,0
O9GH,940380,1,2,18,110101-011111-101111-110110, , ,PAGR, ,0,10/22/2015,5.87,44,0,0,0,60,6,1,6,0.371024735,50,50,50,50,50,50,50,50,0,50,0,50,150,0,100,0,50,0,50,50,50,50,50,50,0,50,50,50,50,50,50,0,50,50,0
O9GH,942816,1,2,18,111110-001111-111011-111111, , , , ,1, ,5.76,27,1,0,0,616,8,3,2,0.763431922,124.14,269,223.47,265.87,223.47,269,269,0,0,0,269,269,269,269,269,148.98,0,0,0,148.98,269,269,269,269,269,269,0,269,269,269,269,322.8,616,616,369.6
O9GH,945162,1,2,18,111111-111110-000110-000000, , ,SANC, ,0,8/6/2018,5.66,36,1,0,1,99,11,7,2,0.544848485,54.83,0,0,0,0,0,0,0,99,99,99,99,99,99,99,99,99,99,198,68.52,91.36,45.68,0,0,0,0,99,99,0,0,0,0,0,0,0
O9GH,945412,1,2,12,000001-111111-011110-011010, , ,WITH, ,0,1/4/2019,5.66,28,1,0,1,36,7,5,5,0.434502688,27,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,4,21.94,27.51,30,30,27.14,16.08,0,8.3,30,30,8.3,0,0,30,30,0,30,0
O9GH,951314,1,2,18,111111-111110-111111-111000, , ,SRVY, ,2, ,5.43,53,1,0,1,243,11,3,2,0.736467764,87.68,175.36,175.36,203.91,87.68,131.52,190,190,190,243,243,273.84,235.5,224.28,280.35,224.28,224.28,280.35,224.28,224.28,280.35,56.07,0,243,243,243,201.87,201.87,67.29,230.74,201.87,134.58,0,0,0
O9GH,951569,1,2,11,110101-110111-011111-011111, , , , ,0,10/22/2013,5.42,47,0,0,1,30,5,1,5,0.774509804,0,50,50,50,50,50,50,50,50,50,50,50,50,0,50,0,50,50,50,0,50,50,50,0,50,50,30,30,30,0,30,30,30,30,30
